First_column,Second_column,Third_column,Fourth_column,Fifth_column,Sixth_column,Seventh_column,Eighth_column
0r,154,7449.990625,-0.0006120606244053306,7449.990625,-0.0006120606244053306,12984.62164179729,-0.0006120544071563927
0s,1674,7449.990625,-0.0004845448486889836,7449.990625,-0.0004845448486889836,13155.998761207116,-0.0004845341905479472
0p,559,7449.990625,-0.000578084247138122,7449.990625,-0.000578084247138122,12645.570834909719,-0.0005780771417107644
0q,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,12814.471800822163,-0.000624893026213158
0v,19,7449.990625,-0.0006233857874349269,7449.990625,-0.0006233857874349269,13677.268151515907,-0.0006233804583644087
0w,92,7449.990625,-0.0006172626854095142,7449.990625,-0.0006172626854095142,13853.32561289214,-0.0006172591326958354
0t,646,7449.990625,-0.0005707851968850264,7449.990625,-0.0005707851968850264,13328.580912560368,-0.0005707851968850264
0u,25,7449.990625,-0.0006228830784493766,7449.990625,-0.0006228830784493766,13502.345211998223,-0.000622875973022019
0z,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,14388.055104342493,-0.000624972962270931
0x,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,14030.492882307117,-0.0006243050520993165
0y,192,7449.990625,-0.0006088729520570269,7449.990625,-0.0006088729520570269,14208.744665628363,-0.0006088649584512495
0b,126,7449.990625,-0.0006144098563254374,7449.990625,-0.0006144098563254374,10422.550352828466,-0.0006144036390764995
0c,303,7449.990625,-0.0005995595131480513,7449.990625,-0.0005995595131480513,10572.086493700199,-0.0005995568486127922
wU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5017.425750834398,-0.0006249765149846098
0a,223,7449.990625,-0.0006062732538225646,7449.990625,-0.0006062732538225646,10274.502927875616,-0.0006062679247520464
0f,93,7449.990625,-0.0006171783084596427,7449.990625,-0.0006171783084596427,11029.51469641873,-0.0006171712030322851
0g,122,7449.990625,-0.0006147455877680841,7449.990625,-0.0006147455877680841,11184.889475289872,-0.0006147420350544053
0d,97,7449.990625,-0.0006168434651954158,7449.990625,-0.0006168434651954158,10723.100470204374,-0.0006168408006601567
0e,82,7449.990625,-0.0006181011258377112,7449.990625,-0.0006181011258377112,10875.580659447474,-0.000618095796767193
0j,30,7449.990625,-0.0006224638582352782,7449.990625,-0.0006224638582352782,11659.516142916043,-0.0006224603055215994
0k,50,7449.990625,-0.0006207860892004646,7449.990625,-0.0006207860892004646,11820.508106011577,-0.0006207798719515267
0h,151,7449.990625,-0.0006123128670765254,7449.990625,-0.0006123128670765254,11341.69115153036,-0.0006123066498275875
0i,177,7449.990625,-0.0006101315008777419,7449.990625,-0.0006101315008777419,11499.905144842096,-0.0006101261718072237
0n,122,7449.990625,-0.0006147455877680841,7449.990625,-0.0006147455877680841,12311.598595705556,-0.0006147420350544053
0o,59,7449.990625,-0.0006200311375437195,7449.990625,-0.0006200311375437195,12477.93967907128,-0.0006200275848300407
0l,209,7449.990625,-0.0006074465375149884,7449.990625,-0.0006074465375149884,11982.864272357696,-0.0006074412084444702
0m,178,7449.990625,-0.0006100471239278704,7449.990625,-0.0006100471239278704,12146.567164373748,-0.0006100435712141916
iy,363,7449.990625,-0.0005945270942220304,7449.990625,-0.0005945270942220304,9608.247611292069,-0.0005945208769730925
ix,1887,7449.990625,-0.0004666755870630368,7449.990625,-0.0004666755870630368,9469.31943292415,-0.000466672034349358
iz,4333,7449.990625,-0.00026147262133235927,7449.990625,-0.00026147262133235927,9748.701734868526,-0.00026146640408342137
iq,589,7449.990625,-0.0005755680376751116,7449.990625,-0.0005755680376751116,8539.947281495493,-0.0005755644849614328
ip,8556,7449.990625,9.280665125288579e-05,7449.990625,9.280665125288579e-05,8413.376769211089,9.281109214498429e-05
is,82552,7449.990625,0.006300531651959318,7449.990625,0.006300531651959318,8797.74599252473,0.006300538757386676
ir,27457,7449.990625,0.0016784618139809027,7449.990625,0.0016784618139809027,8668.070687082074,0.0016784680312298406
iu,1449,7449.990625,-0.0005034213046428704,7449.990625,-0.0005034213046428704,9061.745011838719,-0.0005034168637507719
it,77132,7449.990625,0.005845833150885937,7449.990625,0.005845833150885937,8928.971542750865,0.0058458384799564556
iw,275,7449.990625,-0.0006019096332465779,7449.990625,-0.0006019096332465779,9331.922997379308,-0.0006019069687113188
iv,25199,7449.990625,0.0014890328969840994,7449.990625,0.0014890328969840994,9196.063394369885,0.0014890373378761979
ii,1502,7449.990625,-0.0004989733071170122,7449.990625,-0.0004989733071170122,7570.813455653646,-0.0004989706425817531
ih,533,7449.990625,-0.0005802647251584858,7449.990625,-0.0005802647251584858,7456.625917159069,-0.0005802593960879676
ik,3722,7449.990625,-0.0003127311742900929,7449.990625,-0.0003127311742900929,7803.807339230655,-0.0003127258452195747
ij,709,7449.990625,-0.0005654996471093909,7449.990625,-0.0005654996471093909,7686.539294211378,-0.0005654969825741318
im,21791,7449.990625,0.00120312559914737,7449.990625,0.00120312559914737,8042.982811182152,0.0012031291518610487
il,37727,7449.990625,0.0025400410663678485,7449.990625,0.0025400410663678485,7922.62092708638,0.002540049059973626
io,60998,7449.990625,0.004492306970860227,7449.990625,0.004492306970860227,8288.359491823336,0.004492316740822844
in,187753,7449.990625,0.01512613057030876,7449.990625,0.01512613057030876,8164.895149378479,0.015126134123022439
ia,29628,7449.990625,0.00186059256890303,7449.990625,0.00186059256890303,6699.943990873446,0.0018605970097951285
ic,56521,7449.990625,0.004116720297986376,7449.990625,0.004116720297986376,6908.587801684211,0.004116726515235314
ib,5647,7449.990625,-0.00015123813312811762,7449.990625,-0.00015123813312811762,6803.517821811521,-0.00015123191587917972
ie,29635,7449.990625,0.0018611814311952912,7449.990625,0.0018611814311952912,7123.245769196968,0.0018611876484442291
id,18742,7449.990625,0.0009473364315226718,7449.990625,0.0009473364315226718,7015.161438505058,0.00094734176059319
ig,21821,7449.990625,0.0012056418086103804,7449.990625,0.0012056418086103804,7343.972215603142,0.0012056435849672198
if,9141,7449.990625,0.0001418829498334162,7449.990625,0.0001418829498334162,7232.847344755581,0.0001418900552607738
iU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5570.448035603916,-0.0006249756268061901
iE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4365.075208926503,-0.0006249720740925113
i9,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3655.9105375600966,-0.0006247189432428968
i8,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3603.4325610110136,-0.0006248921380347383
i1,18,7449.990625,-0.0006234701643847984,7449.990625,-0.0006234701643847984,3261.878654554236,-0.0006234666116711196
i0,10,7449.990625,-0.000624140739091672,7449.990625,-0.000624140739091672,3216.5992435609314,-0.0006241362981995735
i3,6,7449.990625,-0.0006244764705343187,7449.990625,-0.0006244764705343187,3355.002609942322,-0.0006244702532853807
i2,23,7449.990625,-0.0006230500559922802,7449.990625,-0.0006230500559922802,3308.00846896291,-0.0006230456151001817
i5,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3451.640082947626,-0.000624389429049188
i4,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,3402.8751054219033,-0.0006242153460789268
i7,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3551.904459416207,-0.0006248912498563186
i6,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3501.31176423337,-0.000624389429049188
i-,791,7449.990625,-0.0005586215934272332,7449.990625,-0.0005586215934272332,3085.725871475779,-0.0005586144879998756
ispace,10618,7449.990625,0.0002657927211657807,7449.990625,0.0002657927211657807,2596.893461946942,0.0002657971620578792
t-,1767,7449.990625,-0.000476742201271918,7449.990625,-0.000476742201271918,2886.228284537711,-0.0004767324313093013
5U,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8309.379032558714,-0.0006249756268061901
9j,43,7449.990625,-0.0006213740633143061,7449.990625,-0.0006213740633143061,10988.022140820662,-0.0006213660697085288
5E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6501.611113930701,-0.0006249756268061901
5y,61,7449.990625,-0.0006198623836439765,7449.990625,-0.0006198623836439765,13799.1206796317,-0.0006198552782166189
5x,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,13622.8941994981,-0.0006245572947705114
5z,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,13976.467694864594,-0.0006248921380347383
5u,15,7449.990625,-0.0006237215188775735,7449.990625,-0.0006237215188775735,13101.183386345547,-0.0006237179661638947
5t,399,7449.990625,-0.0005915081757734697,7449.990625,-0.0005915081757734697,12929.681384860165,-0.0005915028467029515
5w,39,7449.990625,-0.0006217089065785331,7449.990625,-0.0006217089065785331,13447.813099593091,-0.0006217044656864346
5v,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,13273.90162108205,-0.0006246381190067041
5q,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12422.692904963487,-0.0006249782913414492
5p,207,7449.990625,-0.0006076144032363118,7449.990625,-0.0006076144032363118,12256.272619909112,-0.0006076117387010527
5s,168,7449.990625,-0.0006108873407129067,7449.990625,-0.0006108873407129067,12759.417959800865,-0.0006108846761776476
5r,98,7449.990625,-0.0006167590882455443,7449.990625,-0.0006167590882455443,12590.414795383354,-0.0006167564237102852
5m,85,7449.990625,-0.000617849771344936,7449.990625,-0.000617849771344936,11765.014269225105,-0.0006178462186312572
5l,168,7449.990625,-0.0006108873407129067,7449.990625,-0.0006108873407129067,11603.989734442159,-0.0006108820116423885
5o,39,7449.990625,-0.0006217089065785331,7449.990625,-0.0006217089065785331,12091.173579258422,-0.0006217053538648543
5n,41,7449.990625,-0.00062154015267879,7449.990625,-0.00062154015267879,11927.414720177105,-0.0006215365999651112
5i,98,7449.990625,-0.0006167590882455443,7449.990625,-0.0006167590882455443,11129.335786678188,-0.0006167582000671246
5h,114,7449.990625,-0.0006154170506533774,7449.990625,-0.0006154170506533774,10973.975395978745,-0.0006154143861181183
5k,32,7449.990625,-0.0006222951043355351,7449.990625,-0.0006222951043355351,11444.357898259574,-0.0006222888870865972
5j,33,7449.990625,-0.0006222116155640833,7449.990625,-0.0006222116155640833,11286.134811244121,-0.0006222053983151454
5e,49,7449.990625,-0.0006208686897934967,7449.990625,-0.0006208686897934967,10516.660540565937,-0.0006208633607229785
5d,77,7449.990625,-0.0006185203460518096,7449.990625,-0.0006185203460518096,10367.185448837796,-0.0006185159051597111
5g,41,7449.990625,-0.00062154015267879,7449.990625,-0.00062154015267879,10820.06746495587,-0.0006215357117866915
5f,65,7449.990625,-0.0006195266522013299,7449.990625,-0.0006195266522013299,10667.62507091008,-0.0006195213231308117
5a,128,7449.990625,-0.0006142419906041141,7449.990625,-0.0006142419906041141,9927.801274500462,-0.0006142384378904353
5c,126,7449.990625,-0.0006144098563254374,7449.990625,-0.0006144098563254374,10219.210618421994,-0.0006144054154333389
5b,66,7449.990625,-0.0006194440516082977,7449.990625,-0.0006194440516082977,10072.74612020811,-0.0006194396107161992
9f,43,7449.990625,-0.0006213740633143061,7449.990625,-0.0006213740633143061,10379.435703242454,-0.0006213669578869485
59,554,7449.990625,-0.0005785034673522205,7449.990625,-0.0005785034673522205,5397.535243899338,-0.0005784963619248629
58,585,7449.990625,-0.0005759028809393385,7449.990625,-0.0005759028809393385,5314.6521275673085,-0.0005758966636904006
55,651,7449.990625,-0.0005703659766709279,7449.990625,-0.0005703659766709279,5074.020344431439,-0.0005703615357788294
54,556,7449.990625,-0.0005783356016308971,7449.990625,-0.0005783356016308971,4996.436720819294,-0.0005783311607387986
57,573,7449.990625,-0.0005769100752672784,7449.990625,-0.0005769100752672784,5233.11428089392,-0.0005769038580183405
56,565,7449.990625,-0.0005775815381525717,7449.990625,-0.0005775815381525717,5152.908243114198,-0.0005775762090820535
51,572,7449.990625,-0.0005769926758603106,7449.990625,-0.0005769926758603106,4771.370251091073,-0.0005769882349682121
50,2300,7449.990625,-0.0004320268587321152,7449.990625,-0.0004320268587321152,4698.861707915458,-0.0004320241941968561
53,671,7449.990625,-0.0005686882076361144,7449.990625,-0.0005686882076361144,4920.143328597371,-0.0005686828785655962
52,677,7449.990625,-0.0005681846104721444,7449.990625,-0.0005681846104721444,4845.125958766549,-0.0005681792814016262
5-,298,7449.990625,-0.0005999813978974089,7449.990625,-0.0005999813978974089,4488.67230987539,-0.0005999760688268907
5space,7819,7449.990625,3.097611056546157e-05,7449.990625,3.097611056546157e-05,3696.1748833757947,3.098676870649797e-05
-6,140,7449.990625,-0.0006132347962761742,7449.990625,-0.0006132347962761742,5484.60885203422,-0.0006132303553840757
m6,17,7449.990625,-0.0006235545413346699,7449.990625,-0.0006235545413346699,3409.919918949604,-0.000623548324085732
9U,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8067.087866715706,-0.0006249756268061901
nE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4211.873455488514,-0.0006249774031630295
nU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5363.409780054763,-0.0006249756268061901
nh,2222,7449.990625,-0.00043857095732846574,7449.990625,-0.00043857095732846574,7171.211908057944,-0.00043856562825794754
ni,32293,7449.990625,0.0020841675052452047,7449.990625,0.0020841675052452047,7280.924716113487,0.0020841701697804638
nj,1133,7449.990625,-0.0005299289895788206,7449.990625,-0.0005299289895788206,7392.148940106858,-0.0005299272132219812
nk,6759,7449.990625,-5.795097735017407e-05,7449.990625,-5.795097735017407e-05,7504.88991720881,-5.794564827965587e-05
nl,4743,7449.990625,-0.00022707613567263252,7449.990625,-0.00022707613567263252,7619.152463522999,-0.00022707347113737342
nm,3370,7449.990625,-0.00034226221856670236,7449.990625,-0.00034226221856670236,7734.940860544676,-0.00034226044220986296
nn,10859,7449.990625,0.00028601032653341463,7449.990625,0.00028601032653341463,7852.258841907005,0.00028601476742551313
no,25727,7449.990625,0.001533328131131384,7449.990625,0.001533328131131384,7971.109580440633,0.0015333325720234825
na,48588,7449.990625,0.0034511984381424554,7449.990625,0.0034511984381424554,6444.990629471355,0.003451202879034554
nb,1635,7449.990625,-0.0004878160098087392,7449.990625,-0.0004878160098087392,6544.313783430474,-0.0004878089043813816
nc,32640,7449.990625,0.0021132775529508763,7449.990625,0.0021132775529508763,6645.097589331007,0.0021132855465566536
nd,94802,7449.990625,0.007328217144220162,7449.990625,0.007328217144220162,6747.350633849757,0.007328226026004359
ne,51651,7449.990625,0.003708162665816417,7449.990625,0.003708162665816417,6851.081083302323,0.003708170659422194
nf,4548,7449.990625,-0.00024343638216350882,7449.990625,-0.00024343638216350882,6956.29666879785,-0.00024342750037931182
ng,72554,7449.990625,0.005461771479531308,7449.990625,0.005461771479531308,7063.004671505644,0.005461779473137085
nx,106,7449.990625,-0.000616087625360251,7449.990625,-0.000616087625360251,9109.970670081302,-0.0006160840726465722
ny,6033,7449.990625,-0.00011885514794585106,7449.990625,-0.00011885514794585106,9244.19161137447,-0.00011884804251849346
nz,880,7449.990625,-0.0005511546774528142,7449.990625,-0.0005511546774528142,9379.939886629589,-0.0005511511247391354
np,953,7449.990625,-0.0005450306872489818,7449.990625,-0.0005450306872489818,8091.49567557217,-0.0005450262463568833
nq,253,7449.990625,-0.0006037552680027147,7449.990625,-0.0006037552680027147,8213.41914108708,-0.0006037534916458753
nr,2015,7449.990625,-0.0004559357336120229,7449.990625,-0.0004559357336120229,8336.881393282345,-0.0004559312927199244
ns,35176,7449.990625,0.002326029147070585,7449.990625,0.002326029147070585,8461.883239533963,0.0023260344761411034
nt,71888,7449.990625,0.005405899727861652,7449.990625,0.005405899727861652,8588.424867304173,0.0054059059451105895
nu,7487,7449.990625,3.1254998589247407e-06,7449.990625,3.1254998589247407e-06,8716.505833612755,3.127276215764141e-06
nv,3348,7449.990625,-0.0003441069651444195,7449.990625,-0.0003441069651444195,8846.12505499644,-0.0003441034124307407
nw,1138,7449.990625,-0.0005295106575431419,7449.990625,-0.0005295106575431419,8977.28079797991,-0.0005295097693647222
zE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3879.7873988829933,-0.0006249747386277704
mU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5403.965405548837,-0.0006249747386277704
n-,2219,7449.990625,-0.0004388223118212409,7449.990625,-0.0004388223118212409,2991.385480889273,-0.0004388196472859818
nspace,184529,7449.990625,0.014855660701584839,7449.990625,0.014855660701584839,2524.940896688235,0.014855665142476937
n8,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3485.200263766478,-0.0006246416717203829
n9,21,7449.990625,-0.0006232188098920233,7449.990625,-0.0006232188098920233,3535.256764134081,-0.0006232134808215051
n0,16,7449.990625,-0.0006236380301061217,7449.990625,-0.0006236380301061217,3116.225148856108,-0.0006236291483219247
